Auction_Date,Price,Volume_Assigned,Volume_Offered,Product,Exchange,Technology,Participants_with_Winning_Bids
2021-07-01,0.45,344927.0,344927.0,01/04/2021,eex,Hydro,37.0
2021-07-01,0.45,684578.0,684578.0,01/04/2021,eex,Solar,82.0
2021-07-01,0.36,336883.0,336883.0,01/04/2021,eex,Thermal,23.0
2021-08-01,0.0,2633583.0,2633583.0,01/05/2021,eex,Wind,70.0
2021-08-01,0.0,497051.0,497051.0,01/05/2021,eex,Hydro,42.0
2021-08-01,0.0,713550.0,713550.0,01/05/2021,eex,Solar,82.0
2021-08-01,0.0,370482.0,370482.0,01/05/2021,eex,Thermal,21.0
2021-09-01,0.0,883258.0,883258.0,01/06/2021,eex,Wind,35.0
2021-09-01,0.0,389670.0,389670.0,01/06/2021,eex,Hydro,41.0
2021-09-01,0.0,727063.0,727063.0,01/06/2021,eex,Solar,25.0
2021-09-01,0.0,355495.0,355495.0,01/06/2021,eex,Thermal,19.0
2021-10-01,0.0,1879344.0,1879345.0,01/07/2021,eex,Wind,70.0
2021-10-01,0.0,442855.0,442855.0,01/07/2021,eex,Hydro,36.0
2021-10-01,0.0,890064.0,890064.0,01/07/2021,eex,Solar,71.0
2021-10-01,0.0,549191.0,549191.0,01/07/2021,eex,Thermal,26.0
2021-11-01,0.0,1882517.0,1882517.0,01/08/2021,eex,Wind,69.0
2021-11-01,0.0,302317.0,302317.0,01/08/2021,eex,Hydro,28.0
2021-11-01,0.0,930312.0,930312.0,01/08/2021,eex,Solar,68.0
2021-11-01,0.0,511248.0,511248.0,01/08/2021,eex,Thermal,31.0
2021-12-01,0.0,1416364.0,1416364.0,01/09/2021,eex,Wind,69.0
2021-12-01,0.0,219866.0,219866.0,01/09/2021,eex,Hydro,36.0
2021-12-01,0.0,720020.0,720020.0,01/09/2021,eex,Solar,61.0
2021-12-01,0.0,481280.0,481280.0,01/09/2021,eex,Thermal,26.0
2022-01-01,0.73,3014051.0,3014051.0,01/10/2021,eex,Wind,67.0
2022-01-01,0.81,235238.0,235238.0,01/10/2021,eex,Hydro,36.0
2022-01-01,0.75,683821.0,683821.0,01/10/2021,eex,Solar,61.0
2022-01-01,0.69,514635.0,514635.0,01/10/2021,eex,Thermal,22.0
2022-02-01,1.16,2373011.0,2373011.0,01/11/2021,eex,Wind,38.0
2022-02-01,1.2,312362.0,312362.0,01/11/2021,eex,Hydro,24.0
2022-02-01,1.22,364798.0,364798.0,01/11/2021,eex,Solar,39.0
2022-02-01,1.06,486605.0,486605.0,01/11/2021,eex,Thermal,33.0
2022-03-01,0.8,3771213.0,3771213.0,01/12/2021,eex,Wind,79.0
2022-03-01,0.81,548887.0,548887.0,01/12/2021,eex,Hydro,34.0
2022-03-01,0.91,308840.0,308840.0,01/12/2021,eex,Solar,55.0
2022-03-01,0.72,502259.0,502259.0,01/12/2021,eex,Thermal,33.0
2020-04-01,0.25,1822793.0,1822793.0,01/01/2020,eex,Wind,23.0
2020-04-01,0.16,270852.0,270852.0,01/01/2020,eex,Hydro,34.0
2020-04-01,0.16,75144.0,75144.0,01/01/2020,eex,Solar,38.0
2020-04-01,0.1,234171.0,234171.0,01/01/2020,eex,Thermal,20.0
2020-05-01,0.2,2560547.0,2560547.0,01/02/2020,eex,Wind,53.0
2020-05-01,0.17,277667.0,277667.0,01/02/2020,eex,Hydro,34.0
2020-05-01,0.19,114032.0,114032.0,01/02/2020,eex,Solar,34.0
2020-05-01,0.17,224757.0,224757.0,01/02/2020,eex,Thermal,13.0
2020-06-01,0.21,812528.0,1943815.0,01/03/2020,eex,Wind,37.0
2020-06-01,0.24,62152.0,340267.0,01/03/2020,eex,Hydro,19.0
2020-06-01,0.2,173341.0,173341.0,01/03/2020,eex,Solar,43.0
2020-06-01,0.25,2947.0,235400.0,01/03/2020,eex,Thermal,1.0
2020-07-01,0.21,980912.0,980912.0,01/04/2020,eex,Wind,48.0
2020-07-01,0.23,102363.0,258132.0,01/04/2020,eex,Hydro,18.0
2020-07-01,0.21,217507.0,217507.0,01/04/2020,eex,Solar,41.0
2020-07-01,0.21,27811.0,232176.0,01/04/2020,eex,Thermal,4.0
2020-08-01,0.26,190612.0,1137027.0,01/05/2020,eex,Wind,23.0
2020-08-01,0.27,33952.0,318973.0,01/05/2020,eex,Hydro,12.0
2020-08-01,0.26,85622.0,263891.0,01/05/2020,eex,Solar,23.0
2020-08-01,0.19,319.0,232514.0,01/05/2020,eex,Thermal,1.0
2020-09-01,0.17,892557.0,892557.0,01/06/2020,eex,Wind,53.0
2020-09-01,0.18,93621.0,275260.0,01/06/2020,eex,Hydro,16.0
2020-09-01,0.17,255441.0,255441.0,01/06/2020,eex,Solar,34.0
2020-09-01,,0.0,221088.0,01/06/2020,eex,Thermal,0.0
2020-10-01,0.16,270401.0,927083.0,01/07/2020,eex,Wind,26.0
2020-10-01,0.17,38549.0,175461.0,01/07/2020,eex,Hydro,12.0
2020-10-01,0.21,59881.0,309880.0,01/07/2020,eex,Solar,15.0
2020-10-01,,0.0,235860.0,01/07/2020,eex,Thermal,0.0
2020-11-01,0.16,253675.0,884099.0,01/08/2020,eex,Wind,28.0
2020-11-01,0.14,57793.0,120922.0,01/08/2020,eex,Hydro,12.0
2020-11-01,0.17,113538.0,268704.0,01/08/2020,eex,Solar,23.0
2020-11-01,0.2,450.0,216693.0,01/08/2020,eex,Thermal,1.0
2020-12-01,0.11,919703.0,919703.0,01/09/2020,eex,Wind,39.0
2020-12-01,0.11,110989.0,110989.0,01/09/2020,eex,Hydro,16.0
2020-12-01,0.14,211114.0,211114.0,01/09/2020,eex,Solar,31.0
2020-12-01,0.11,207156.0,207156.0,01/09/2020,eex,Thermal,13.0
2021-01-01,0.0,664461.0,1828435.0,01/10/2020,eex,Wind,33.0
2021-01-01,0.0,78138.0,242241.0,01/10/2020,eex,Hydro,11.0
2021-01-01,0.0,124003.0,128541.0,01/10/2020,eex,Solar,30.0
2021-01-01,0.0,175.0,195017.0,01/10/2020,eex,Thermal,1.0
2021-02-01,0.11,825599.0,1442949.0,01/11/2020,eex,Wind,28.0
2021-02-01,0.12,28241.0,207263.0,01/11/2020,eex,Hydro,9.0
2021-02-01,0.23,13373.0,123125.0,01/11/2020,eex,Solar,29.0
2021-02-01,0.36,175.0,217886.0,01/11/2020,eex,Thermal,1.0
2021-03-01,0.18,2017489.0,2017489.0,01/12/2020,eex,Wind,43.0
2021-03-01,0.12,95020.0,289613.0,01/12/2020,eex,Hydro,22.0
2021-03-01,0.12,61463.0,61463.0,01/12/2020,eex,Solar,33.0
2021-03-01,0.28,11070.0,235991.0,01/12/2020,eex,Thermal,3.0
2019-06-01,0.31,2039387.0,2039387.0,01/03/2019,eex,Wind,28.0
2019-06-01,0.26,250810.0,250810.0,01/03/2019,eex,Hydro,24.0
2019-06-01,0.3,195592.0,195592.0,01/03/2019,eex,Solar,19.0
2019-06-01,0.25,248077.0,248077.0,01/03/2019,eex,Thermal,17.0
2019-07-01,0.62,1055084.0,1055084.0,01/04/2019,eex,Wind,74.0
2019-07-01,0.36,235631.0,235631.0,01/04/2019,eex,Hydro,48.0
2019-07-01,1.06,200742.0,200742.0,01/04/2019,eex,Solar,40.0
2019-07-01,0.53,222882.0,222882.0,01/04/2019,eex,Thermal,19.0
2019-08-01,0.53,1017849.0,1017849.0,01/05/2019,eex,Wind,43.0
2019-08-01,0.32,290793.0,290793.0,01/05/2019,eex,Hydro,39.0
2019-08-01,0.68,240349.0,240349.0,01/05/2019,eex,Solar,44.0
2019-08-01,0.31,236740.0,236740.0,01/05/2019,eex,Thermal,23.0
2019-09-01,0.53,855678.0,855678.0,01/06/2019,eex,Wind,37.0
2019-09-01,0.33,238789.0,238789.0,01/06/2019,eex,Hydro,28.0
2019-09-01,0.62,255375.0,255375.0,01/06/2019,eex,Solar,46.0
2019-09-01,0.32,194380.0,194380.0,01/06/2019,eex,Thermal,21.0
2019-10-01,0.31,776093.0,776093.0,01/07/2019,eex,Wind,49.0
2019-10-01,0.28,146072.0,146072.0,01/07/2019,eex,Hydro,22.0
2019-10-01,0.4,274075.0,274075.0,01/07/2019,eex,Solar,34.0
2019-10-01,0.24,216188.0,216188.0,01/07/2019,eex,Thermal,28.0
2019-11-01,0.31,750214.0,750214.0,01/08/2019,eex,Wind,52.0
2019-11-01,0.28,107052.0,107052.0,01/08/2019,eex,Hydro,23.0
2019-11-01,0.42,247345.0,247345.0,01/08/2019,eex,Solar,38.0
2019-11-01,0.24,259105.0,259105.0,01/08/2019,eex,Thermal,28.0
2019-12-01,0.23,1223663.0,1223663.0,01/09/2019,eex,Wind,54.0
2019-12-01,0.24,72986.0,72986.0,01/09/2019,eex,Hydro,24.0
2019-12-01,0.2,198179.0,198179.0,01/09/2019,eex,Solar,36.0
2019-12-01,0.14,220905.0,220905.0,01/09/2019,eex,Thermal,15.0
2020-01-01,0.15,582919.0,1553776.0,01/10/2019,eex,Wind,39.0
2020-01-01,0.17,67349.0,134232.0,01/10/2019,eex,Hydro,21.0
2020-01-01,0.12,120095.0,120095.0,01/10/2019,eex,Solar,26.0
2020-01-01,0.11,49013.0,220748.0,01/10/2019,eex,Thermal,11.0
2020-02-01,0.15,596181.0,1527491.0,01/11/2019,eex,Wind,37.0
2020-02-01,0.21,68710.0,267259.0,01/11/2019,eex,Hydro,17.0
2020-02-01,0.13,67487.0,67487.0,01/11/2019,eex,Solar,34.0
2020-02-01,0.1,24132.0,223392.0,01/11/2019,eex,Thermal,9.0
2020-03-01,0.2,302634.0,2112490.0,01/12/2019,eex,Wind,36.0
2020-03-01,0.2,26508.0,330795.0,01/12/2019,eex,Hydro,14.0
2020-03-01,0.3,64655.0,64655.0,01/12/2019,eex,Solar,22.0
2020-03-01,0.1,4000.0,235494.0,01/12/2019,eex,Thermal,1.0
2021-07-28,0.12,54033.0,0.0,Aug-20 and Sep-20,omip,Solar,
2021-07-28,0.43,32361.0,0.0,Apr-21,omip,Solar,
2021-07-28,0.1,1185875.0,0.0,Aug-20 and Sep-20,omip,Wind,
2021-07-28,0.43,507854.0,0.0,Apr-21,omip,Wind,
2021-07-28,0.25,396231.0,0.0,Aug-20 and Sep-20,omip,Hydro,
2021-07-28,0.43,332511.0,0.0,Apr-21,omip,Hydro,
2021-07-28,0.12,193292.0,0.0,Aug-20 and Sep-20,omip,Thermal,
2021-07-28,0.41,120783.0,0.0,Apr-21,omip,Thermal,
2021-09-29,0.55,51490.0,0.0,Oct-20 and Nov-20,omip,Solar,
2021-09-29,1.0,39755.0,0.0,May-21,omip,Solar,
2021-09-29,0.74,1668509.0,0.0,Oct-20 and Nov-20,omip,Wind,
2021-09-29,1.0,740020.0,0.0,May-21,omip,Wind,
2021-09-29,0.4,598920.0,0.0,Oct-20 and Nov-20,omip,Hydro,
2021-09-29,1.0,209465.0,0.0,May-21,omip,Hydro,
2021-09-29,0.53,290544.0,0.0,Oct-20 and Nov-20,omip,Thermal,
2021-09-29,1.0,111561.0,0.0,May-21,omip,Thermal,
2021-10-28,0.45,38800.0,0.0,Nov-20 and Dec-20,omip,Solar,
2021-10-28,0.52,47755.0,0.0,Jun-21,omip,Solar,
2021-10-28,0.23,2244258.0,0.0,Nov-20 and Dec-20,omip,Wind,
2021-10-28,0.5,542349.0,0.0,Jun-21,omip,Wind,
2021-10-28,0.37,985757.0,0.0,Nov-20 and Dec-20,omip,Hydro,
2021-10-28,0.52,160019.0,0.0,Jun-21,omip,Hydro,
2021-10-28,0.45,159317.0,0.0,Nov-20 and Dec-20,omip,Thermal,
2021-10-28,0.52,109209.0,0.0,Jun-21,omip,Thermal,
2021-11-24,0.75,25374.0,0.0,Jan-21,omip,Solar,
2021-11-24,0.9,47391.0,0.0,Jul-21,omip,Solar,
2021-11-24,0.51,1444059.0,0.0,Jan-21,omip,Wind,
2021-11-24,0.76,766186.0,0.0,Jul-21,omip,Wind,
2021-11-24,0.51,732429.0,0.0,Jan-21,omip,Hydro,
2021-11-24,0.8,198235.0,0.0,Jul-21,omip,Hydro,
2021-11-24,0.54,300204.0,0.0,Jan-21,omip,Thermal,
2021-11-24,0.57,240075.0,0.0,Jul-21,omip,Thermal,
2021-12-10,0.5,24531.0,0.0,Feb-21,omip,Solar,
2021-12-10,0.62,45454.0,0.0,Aug-21,omip,Solar,
2021-12-10,0.56,1462265.0,0.0,Feb-21,omip,Wind,
2021-12-10,0.56,538266.0,0.0,Aug-21,omip,Wind,
2021-12-10,0.56,1180410.0,0.0,Feb-21,omip,Hydro,
2021-12-10,0.58,200507.0,0.0,Aug-21,omip,Hydro,
2021-12-10,0.53,258578.0,0.0,Feb-21,omip,Thermal,
2021-12-10,0.55,121667.0,0.0,Aug-21,omip,Thermal,
2022-01-26,0.73,55372.0,0.0,Mar-21 and Apr-21,omip,Solar,
2022-01-26,0.75,36601.0,0.0,Sep-21,omip,Solar,
2022-01-26,0.75,1191247.0,0.0,Mar-21 and Apr-21,omip,Wind,
2022-01-26,0.77,605416.0,0.0,Sep-21,omip,Wind,
2022-01-26,0.75,847521.0,0.0,Mar-21 and Apr-21,omip,Hydro,
2022-01-26,0.79,191098.0,0.0,Sep-21,omip,Hydro,
2022-01-26,0.72,471747.0,0.0,Mar-21 and Apr-21,omip,Thermal,
2022-01-26,0.72,155874.0,0.0,Sep-21,omip,Thermal,
2022-02-23,1.15,34665.0,0.0,"May-21, Jun-21, Jul-21",omip,Solar,
2022-02-23,1.25,38442.0,0.0,Oct-21,omip,Solar,
2022-02-23,1.04,739291.0,0.0,"May-21, Jun-21, Jul-21",omip,Wind,
2022-02-23,1.08,902751.0,0.0,Oct-21,omip,Wind,
2022-02-23,1.0,228092.0,0.0,"May-21, Jun-21, Jul-21",omip,Hydro,
2022-02-23,1.12,201755.0,0.0,Oct-21,omip,Hydro,
2022-02-23,1.0,464509.0,0.0,"May-21, Jun-21, Jul-21",omip,Thermal,
2022-02-23,1.04,289271.0,0.0,Oct-21,omip,Thermal,
2022-02-23,1.05,17482.0,0.0,"Mar-21, Apr-21",omip,Thermal,
2022-03-30,0.82,20174.0,0.0,Aug-21 and Sep-21,omip,Solar,
2022-03-30,0.8,32214.0,0.0,Nov-21,omip,Solar,
2022-03-30,0.75,340435.0,0.0,Aug-21 and Sep-21,omip,Wind,
2022-03-30,0.76,1213009.0,0.0,Nov-21,omip,Wind,
2022-03-30,0.8,98309.0,0.0,Aug-21 and Sep-21,omip,Hydro,
2022-03-30,0.78,255057.0,0.0,Nov-21,omip,Hydro,
2022-03-30,0.65,344228.0,0.0,Aug-21 and Sep-21,omip,Thermal,
2022-03-30,0.71,309049.0,0.0,Nov-21,omip,Thermal,
2022-03-30,0.82,8285.0,0.0,Other Months,omip,Thermal,
2022-04-27,0.97,15775.0,0.0,Dec-21,omip,Solar,
2022-04-27,1.75,9792.0,0.0,Jan-22,omip,Solar,
2022-04-27,0.71,1294017.0,0.0,Dec-21,omip,Wind,
2022-04-27,1.55,383053.0,0.0,Jan-22,omip,Wind,
2022-04-27,0.74,219551.0,0.0,Dec-21,omip,Hydro,
2022-04-27,1.6,92405.0,0.0,Jan-22,omip,Hydro,
2022-04-27,0.7,224184.0,0.0,Dec-21,omip,Thermal,
2022-04-27,1.51,84084.0,0.0,Jan-22,omip,Thermal,
2022-05-26,1.35,6760.0,0.0,Dec-21,omip,Solar,
2022-05-26,1.95,54805.0,0.0,Jan-22 and Feb-22,omip,Solar,
2022-05-26,0.9,554578.0,0.0,Dec-21,omip,Wind,
2022-05-26,1.76,1780117.0,0.0,Jan-22 and Feb-22,omip,Wind,
2022-05-26,0.95,94093.0,0.0,Dec-21,omip,Hydro,
2022-05-26,1.8,311383.0,0.0,Jan-22 and Feb-22,omip,Hydro,
2022-05-26,0.9,96079.0,0.0,Dec-21,omip,Thermal,
2022-05-26,1.74,362526.0,0.0,Jan-22 and Feb-22,omip,Thermal,
2022-07-13,2.02,29136.0,0.0,Mar-22,omip,Solar,
2022-07-13,2.3,41569.0,0.0,Apr-22,omip,Solar,
2022-07-13,2.1,1486639.0,0.0,Mar-22,omip,Wind,
2022-07-13,2.1,1140745.0,0.0,Apr-22,omip,Wind,
2022-07-13,2.09,257608.0,0.0,Mar-22,omip,Hydro,
2022-07-13,2.12,234788.0,0.0,Apr-22,omip,Hydro,
2022-07-13,2.05,162933.0,0.0,Mar-22,omip,Thermal,
2022-07-13,2.05,151219.0,0.0,Apr-22,omip,Thermal,
2022-09-14,3.61,92387.0,0.0,May-22 and Jun-22,omip,Solar,
2022-09-14,3.75,49166.0,0.0,Jul-22,omip,Solar,
2022-09-14,3.8,1623035.0,0.0,May-22 and Jun-22,omip,Wind,
2022-09-14,3.85,741095.0,0.0,Jul-22,omip,Wind,
2022-09-14,3.75,267853.0,0.0,May-22 and Jun-22,omip,Hydro,
2022-09-14,3.8,77461.0,0.0,Jul-22,omip,Hydro,
2022-09-14,3.6,281816.0,0.0,May-22 and Jun-22,omip,Thermal,
2022-09-14,3.6,161211.0,0.0,Jul-22,omip,Thermal,
2022-12-07,7.0,49707.0,0.0,Jul-22 and Aug-22,omip,Solar,
2022-12-07,7.16,69571.0,0.0,Sep-22 and Oct-22,omip,Solar,
2022-12-07,9.05,728856.0,0.0,Jul-22 and Aug-22,omip,Wind,
2022-12-07,7.25,2037408.0,0.0,Sep-22 and Oct-22,omip,Wind,
2022-12-07,8.15,65159.0,0.0,Jul-22 and Aug-22,omip,Hydro,
2022-12-07,8.16,221205.0,0.0,Sep-22 and Oct-22,omip,Hydro,
2022-12-07,5.12,175492.0,0.0,Jul-22 and Aug-22,omip,Thermal,
2022-12-07,5.0,298124.0,0.0,Sep-22 and Oct-22,omip,Thermal,
2023-02-08,5.06,35693.0,0.0,Nov-22 and Dec-22,omip,Solar,
2023-02-08,5.04,2476952.0,0.0,Nov-22 and Dec-22,omip,Wind,
2023-02-08,4.81,1168254.0,0.0,Nov-22 and Dec-22,omip,Hydro,
2023-02-08,5.05,253482.0,0.0,Nov-22 and Dec-22,omip,Thermal,
2023-02-08,5.05,92185.0,0.0,Other Months,omip,All Technologies,
2023-04-12,7.65,28339.0,0.0,Jan-23,omip,Solar,
2023-04-12,7.0,1409620.0,0.0,Jan-23,omip,Wind,
2023-04-12,7.2,1212871.0,0.0,Jan-23,omip,Hydro,
2023-04-12,6.87,154423.0,0.0,Jan-23,omip,Thermal,
2023-04-12,6.23,711642.0,0.0,2022,omip,All Technologies,
2023-06-14,6.51,59447.0,0.0,Feb-23 and Mar-23,omip,Solar,
2023-06-14,6.21,2084817.0,0.0,Feb-23 and Mar-23,omip,Wind,
2023-06-14,6.35,812507.0,0.0,"Jan-23, Feb-23, and Mar-23",omip,Hydro,
2023-06-14,6.26,292148.0,0.0,Feb-23 and Mar-23,omip,Thermal,
2023-08-09,6.0,99844.0,0.0,"Mar-23, Apr-23, and May-23",omip,Solar,
2023-08-09,5.96,2128906.0,0.0,"Mar-23, Apr-23, and May-23",omip,Wind,
2023-08-09,6.02,369883.0,0.0,"Mar-23, Apr-23, and May-23",omip,Hydro,
2023-08-09,6.01,333491.0,0.0,"Mar-23, Apr-23, and May-23",omip,Thermal,
2023-10-11,4.32,118744.0,0.0,"Jun-23, Jul-23, and Aug-23",omip,Solar,
2023-10-11,4.22,1987850.0,0.0,"Jun-23, Jul-23, and Aug-23",omip,Wind,
2023-10-11,4.21,454466.0,0.0,"Jun-23, Jul-23, and Aug-23",omip,Hydro,
2023-10-11,4.22,433793.0,0.0,"Jun-23, Jul-23, and Aug-23",omip,Thermal,
2023-10-11,4.11,27993.0,0.0,May-23,omip,Other Technologies,
2023-12-05,3.11,86849.0,0.0,"Aug-23, Sep-23, and Oct-23",omip,Solar,
2023-12-05,3.26,1850682.0,0.0,"Aug-23, Sep-23, and Oct-23",omip,Wind,
2023-12-05,3.4,703127.0,0.0,"Aug-23, Sep-23, and Oct-23",omip,Hydro,
2023-12-05,3.14,489690.0,0.0,"Aug-23, Sep-23, and Oct-23",omip,Thermal,
2023-12-05,3.07,45617.0,0.0,"Jun-23, Jul-23",omip,Various Technologies,
2024-01-10,2.71,22781.0,0.0,Nov-23,omip,Solar,
2024-01-10,2.51,2013140.0,0.0,Oct-23 and Nov-23,omip,Wind,
2024-01-10,2.5,963072.0,0.0,Oct-23 and Nov-23,omip,Hydro,
2024-01-10,2.57,198376.0,0.0,Oct-23 and Nov-23,omip,Thermal,
2024-03-06,1.2,20039.0,0.0,Dec-23,omip,Solar,
2024-03-06,1.2,1166679.0,0.0,Nov-23 and Dec-23,omip,Wind,
2024-03-06,1.74,474722.0,0.0,Jan-24,omip,Wind,
2024-03-06,1.03,811559.0,0.0,Nov-23 and Dec-23,omip,Hydro,
2024-03-06,1.65,383199.0,0.0,Jan-24,omip,Hydro,
2024-03-06,0.82,262914.0,0.0,Nov-23 and Dec-23,omip,Thermal,
2024-05-08,0.95,37042.0,0.0,Jan-24 and Feb-24,omip,Solar,
2024-05-08,0.9,2048160.0,0.0,Jan-24 and Feb-24,omip,Wind,
2024-05-08,0.87,1259932.0,0.0,Jan-24 and Feb-24,omip,Hydro,
2024-05-08,0.91,441569.0,0.0,Jan-24 and Feb-24,omip,Thermal,
2024-05-08,0.87,13068.0,0.0,2023,omip,Wind/Hydro,
2024-07-10,0.93,35289.0,0.0,"Feb-24, Mar-24, and Apr-24",omip,Solar,
2024-07-10,0.87,2157135.0,0.0,"Feb-24, Mar-24, and Apr-24",omip,Wind,
2024-07-10,0.87,1472121.0,0.0,"Feb-24, Mar-24, and Apr-24",omip,Hydro,
2024-07-10,0.88,321836.0,0.0,"Feb-24, Mar-24, and Apr-24",omip,Thermal,
2024-07-10,1.25,127.0,0.0,2023,omip,Solar/Hydro,
2024-09-11,0.6,55141.0,0.0,Apr-24 and May-24,omip,Solar,
2024-09-11,0.63,1726717.0,0.0,Apr-24 and May-24,omip,Wind,
2024-09-11,0.62,955055.0,0.0,Apr-24 and May-24,omip,Hydro,
2024-09-11,0.58,446218.0,0.0,Apr-24 and May-24,omip,Thermal,
2024-09-11,0.75,14226.0,0.0,"Jan-24, Feb-24, and Mar-24",omip,Thermal,
2024-09-11,0.75,4520.0,0.0,2023,omip,Thermal,
2024-11-13,0.3,116840.0,0.0,"Jun-24, Jul-24, and Aug-24",omip,Solar,
2024-11-13,0.32,2285491.0,0.0,"Jun-24, Jul-24, and Aug-24",omip,Wind,
2024-11-13,0.3,757743.0,0.0,"Jun-24, Jul-24, and Aug-24",omip,Hydro,
2024-11-13,0.28,686364.0,0.0,"Jun-24, Jul-24, and Aug-24",omip,Thermal,
2022-09-20,,0.0,16034.0,HU_Oct-21,hupx,Biogas,
2022-09-20,0.31,7045.0,7047.0,HU_Nov-21,hupx,Biogas,
2022-09-20,0.31,2952.0,22025.0,HU_Dec-21,hupx,Biogas,
2022-09-20,0.73,2211.0,2769.0,HU_Jan-22,hupx,Biogas,
2022-09-20,,0.0,782.0,HU_Feb-22,hupx,Biogas,
2022-09-20,,0.0,845.0,HU_Mar-22,hupx,Biogas,
2022-09-20,3.63,651.0,1403.0,HU_Apr-22,hupx,Biogas,
2022-09-20,3.62,658.0,1526.0,HU_May-22,hupx,Biogas,
2022-09-20,3.62,245.0,1906.0,HU_Jun-22,hupx,Biogas,
2022-09-20,,0.0,145640.0,HU_Oct-21,hupx,Biomass,
2022-09-20,,0.0,171551.0,HU_Nov-21,hupx,Biomass,
2022-09-20,,0.0,234592.0,HU_Dec-21,hupx,Biomass,
2022-09-20,,0.0,534.0,HU_Oct-21,hupx,Geothermal,
2022-09-20,,0.0,1506.0,HU_Nov-21,hupx,Geothermal,
2022-09-20,,0.0,3260.0,HU_Dec-21,hupx,Geothermal,
2022-09-20,0.73,772.0,772.0,HU_Jan-22,hupx,Geothermal,
2022-09-20,,0.0,282000.0,FR_Jan-22,hupx,Hydro,
2022-09-20,,0.0,24148.0,HU_Oct-21,hupx,Hydro,
2022-09-20,,0.0,29932.0,HU_Nov-21,hupx,Hydro,
2022-09-20,0.73,16374.0,16747.0,HU_Dec-21,hupx,Hydro,
2022-09-20,0.73,10713.0,11086.0,HU_Jan-22,hupx,Hydro,
2022-09-20,3.6,345.0,345.0,HU_Feb-22,hupx,Hydro,
2022-09-20,3.64,379.0,379.0,HU_Mar-22,hupx,Hydro,
2022-09-20,3.66,8000.0,8000.0,HU_Apr-22,hupx,Hydro,
2022-09-20,3.64,15327.0,15811.0,HU_May-22,hupx,Hydro,
2022-09-20,3.64,12969.0,13232.0,HU_Jun-22,hupx,Hydro,
2022-09-20,,0.0,480.0,HU_Oct-21,hupx,LandfillGas,
2022-09-20,,0.0,1107.0,HU_Nov-21,hupx,LandfillGas,
2022-09-20,,0.0,1232.0,HU_Dec-21,hupx,LandfillGas,
2022-09-20,0.73,154.0,154.0,HU_Jan-22,hupx,LandfillGas,
2022-09-20,3.75,2.0,2.0,HU_Apr-22,hupx,LandfillGas,
2022-09-20,3.62,59.0,59.0,HU_May-22,hupx,LandfillGas,
2022-09-20,3.62,2.0,2.0,HU_Jun-22,hupx,LandfillGas,
2022-09-20,,0.0,280666.0,HU_Oct-21,hupx,Solar,
2022-09-20,0.38,40000.0,119378.0,HU_Nov-21,hupx,Solar,
2022-09-20,0.57,32971.0,75261.0,HU_Dec-21,hupx,Solar,
2022-09-20,,0.0,66.0,HU_Jan-22,hupx,Solar,
2022-09-20,,0.0,29.0,HU_Feb-22,hupx,Solar,
2022-09-20,,0.0,52.0,HU_Mar-22,hupx,Solar,
2022-09-20,4.07,230649.0,231496.0,HU_Apr-22,hupx,Solar,
2022-09-20,3.74,277353.0,290994.0,HU_May-22,hupx,Solar,
2022-09-20,3.52,285655.0,303500.0,HU_Jun-22,hupx,Solar,
2022-09-20,,0.0,2724.0,HU_Oct-21,hupx,Waste,
2022-09-20,,0.0,5301.0,HU_Nov-21,hupx,Waste,
2022-09-20,,0.0,8080.0,HU_Dec-21,hupx,Waste,
2022-09-20,0.73,1858.0,1858.0,HU_Jan-22,hupx,Waste,
2022-09-20,,0.0,8000.0,FR_Jan-22,hupx,Wind,
2022-09-20,,0.0,34762.0,HU_Oct-21,hupx,Wind,
2022-09-20,,0.0,42630.0,HU_Nov-21,hupx,Wind,
2022-09-20,0.32,33259.0,34610.0,HU_Dec-21,hupx,Wind,
2022-09-20,0.73,7438.0,9306.0,HU_Jan-22,hupx,Wind,
2022-09-20,3.4,1971.0,1971.0,HU_Feb-22,hupx,Wind,
2022-09-20,3.55,1022.0,1022.0,HU_Mar-22,hupx,Wind,
2022-09-20,3.65,42043.0,42043.0,HU_Apr-22,hupx,Wind,
2022-09-20,3.32,18957.0,22667.0,HU_May-22,hupx,Wind,
2022-09-20,3.32,21212.0,26575.0,HU_Jun-22,hupx,Wind,
2022-09-20,3.62,10000.0,137384.0,NO_Jan-22,hupx,Wind,
2022-09-20,,0.0,25000.0,SE_Jan-22,hupx,Wind,
2022-10-18,5.03,62.0,62.0,HU_Apr-22,hupx,Solar,
2022-10-18,0.5,21132.0,21136.0,HU_Dec-21,hupx,Solar,
2022-10-18,5.03,29.0,29.0,HU_Feb-22,hupx,Solar,
2022-10-18,5.37,35500.0,50000.0,FR_Jan-22,hupx,Hydro,
2022-10-18,5.0,216.0,216.0,HU_Jul-22,hupx,Biogas,
2022-10-18,5.04,7109.0,7109.0,HU_Jul-22,hupx,Hydro,
2022-10-18,4.92,2.0,2.0,HU_Jul-22,hupx,LandfillGas,
2022-10-18,5.25,281094.0,282534.0,HU_Jul-22,hupx,Solar,
2022-10-18,5.05,29794.0,29794.0,HU_Jul-22,hupx,Wind,
2022-10-18,5.03,263.0,263.0,HU_Jun-22,hupx,Hydro,
2022-10-18,5.12,1342.0,4819.0,HU_Jun-22,hupx,Solar,
2022-10-18,5.03,983.0,983.0,HU_Jun-22,hupx,Wind,
